Zeit;Kanal A
(ms);(mV)

17,11499988;-3,72846900
17,11999988;-4,47404100
17,12499988;-3,72846900
17,12999988;-4,10125500
17,13499988;-4,66043300
17,13999988;-3,91486200
17,14499988;-4,10125500
17,14999988;-3,54207700
17,15499988;-4,10125500
17,15999988;-2,23671300
17,16499988;-3,91486200
17,16999988;-2,60949800
17,17499988;-2,60949800
17,17999988;-2,23671300
17,18499988;-2,23671300
17,18999988;-1,49114200
17,19499988;-1,67753400
17,19999988;-1,67753400
17,20499988;-1,67753400
17,20999988;-2,60949800
17,21499988;-2,42310500
17,21999988;-3,16929100
17,22499988;-4,66043300
17,22999988;-4,66043300
17,23499988;-5,40661900
17,23999988;-5,96579700
17,24499988;-5,96579700
17,24999988;-6,89776000
17,25499988;-6,89776000
17,25999988;-6,89776000
17,26499988;-6,89776000
17,26999988;-5,59301200
17,27499988;-5,96579700
17,27999988;-5,40661900
17,28499988;-4,66043300
17,28999988;-4,10125500
17,29499988;-3,35568400
17,29999988;-3,16929100
17,30499988;-3,16929100
17,30999988;-1,49114200
17,31499988;-1,86392700
17,31999988;-1,30474900
17,32499988;-0,93196360
17,32999988;-0,74557080
17,33499988;-0,37278540
17,33999988;0,18639270
17,34499988;-0,37278540
17,34999988;1,49114200
17,35499988;2,05032000
17,35999988;1,67753400
17,36499988;2,05032000
17,36999988;3,35568400
17,37499988;3,54207700
17,37999988;4,28764700
17,38499988;5,03321800
17,38999988;6,33858300
17,39499988;5,40661900
17,39999988;6,15219000
17,40499988;6,15219000
17,40999988;6,71136800
17,41499988;6,33858300
17,41999988;6,15219000
17,42499988;6,71136800
17,42999988;7,45693900
17,43499988;6,33858300
17,43999988;7,45693900
17,44499988;6,15219000
17,44999988;6,33858300
17,45499988;6,33858300
17,45999988;6,33858300
17,46499988;5,96579700
17,46999988;5,96579700
17,47499988;5,59301200
17,47999987;4,84682600
17,48499987;5,77940400
17,48999987;5,96579700
17,49499987;6,71136800
17,49999987;6,33858300
17,50499987;6,15219000
17,50999987;5,77940400
17,51499987;5,77940400
17,51999987;6,33858300
17,52499987;5,40661900
17,52999987;5,40661900
17,53499987;6,89776000
17,53999987;4,84682600
17,54499987;5,77940400
17,54999987;6,71136800
17,55499987;6,33858300
17,55999987;4,84682600
17,56499987;7,64333200
17,56999987;7,08415300
17,57499987;6,71136800
17,57999987;7,64333200
17,58499987;8,20312500
17,58999987;7,27054500
17,59499987;8,01673200
17,59999987;8,01673200
17,60499987;7,45693900
17,60999987;7,27054500
17,61499987;6,33858300
17,61999987;7,08415300
17,62499987;4,84682600
17,62999987;5,40661900
17,63499987;4,66043300
17,63999987;5,21961100
17,64499987;5,96579700
17,64999987;3,35568400
17,65499987;4,28764700
17,65999987;3,54207700
17,66499987;3,16929100
17,66999987;3,35568400
17,67499987;3,35568400
17,67999987;2,98289800
17,68499987;2,98289800
17,68999987;2,42310500
17,69499987;2,60949800
17,69999987;2,42310500
17,70499987;2,42310500
17,70999987;2,98289800
17,71499987;2,98289800
17,71999987;3,35568400
17,72499987;3,35568400
17,72999987;2,60949800
17,73499987;2,05032000
17,73999987;3,16929100
17,74499987;2,98289800
17,74999987;3,16929100
17,75499987;2,60949800
17,75999987;3,54207700
17,76499987;2,60949800
17,76999987;3,16929100
17,77499987;1,67753400
17,77999987;2,23671300
17,78499987;2,98289800
17,78999987;2,60949800
17,79499987;2,42310500
17,79999987;2,42310500
17,80499987;2,60949800
17,80999987;2,42310500
17,81499987;2,42310500
17,81999987;2,60949800
17,82499987;1,30474900
17,82999987;2,42310500
17,83499987;1,67753400
17,83999987;1,67753400
17,84499987;0,74557080
17,84999987;0,18639270
17,85499987;-0,55917820
17,85999987;-1,11835600
17,86499987;-2,60949800
17,86999987;-3,16929100
17,87499986;-3,54207700
17,87999986;-4,10125500
17,88499986;-4,47404100
17,88999986;-4,10125500
17,89499986;-3,54207700
17,89999986;-1,86392700
17,90499986;-1,49114200
17,90999986;0,00000000
17,91499986;0,74557080
17,91999986;1,86392700
17,92499986;3,54207700
17,92999986;4,28764700
17,93499986;4,10125500
17,93999986;3,91486200
17,94499986;3,35568400
17,94999986;3,16929100
17,95499986;2,23671300
17,95999986;1,49114200
17,96499986;1,11835600
17,96999986;1,67753400
17,97499986;0,18639270
17,97999986;0,18639270
17,98499986;-0,18639270
17,98999986;0,55917820
17,99499986;1,49114200
17,99999986;1,30474900
18,00499986;0,74557080
18,00999986;1,86392700
18,01499986;0,74557080
18,01999986;1,86392700
18,02499986;0,37278540
18,02999986;1,11835600
18,03499986;-0,37278540
18,03999986;-0,37278540
18,04499986;-1,67753400
18,04999986;-0,93196360
18,05499986;-2,23671300
18,05999986;-2,23671300
18,06499986;-2,79650600
18,06999986;-3,54207700
18,07499986;-3,72846900
18,07999986;-3,91486200
18,08499986;-4,47404100
18,08999986;-4,10125500
18,09499986;-4,47404100
18,09999986;-4,47404100
18,10499986;-4,47404100
18,10999986;-4,47404100
18,11499986;-4,47404100
18,11999986;-4,66043300
18,12499986;-5,03321800
18,12999986;-5,21961100
18,13499986;-5,59301200
18,13999986;-5,40661900
18,14499986;-5,96579700
18,14999986;-5,59301200
18,15499986;-5,40661900
18,15999986;-6,33858300
18,16499986;-5,03321800
18,16999986;-4,10125500
18,17499986;-1,86392700
18,17999986;-2,60949800
18,18499986;-2,23671300
18,18999986;-1,67753400
18,19499986;-1,67753400
18,19999986;-0,74557080
18,20499986;-1,11835600
18,20999986;-0,74557080
18,21499986;-1,11835600
18,21999986;-0,37278540
18,22499986;-2,23671300
18,22999986;-2,05032000
18,23499986;-2,79650600
18,23999986;-2,79650600
18,24499986;-3,16929100
18,24999986;-3,72846900
18,25499986;-4,10125500
18,25999986;-3,91486200
18,26499986;-4,10125500
18,26999985;-3,35568400
18,27499985;-3,72846900
18,27999985;-4,10125500
18,28499985;-4,28764700
18,28999985;-4,10125500
18,29499985;-4,10125500
18,29999985;-5,03321800
18,30499985;-4,84682600
18,30999985;-5,21961100
18,31499985;-5,96579700
18,31999985;-6,52497500
18,32499985;-5,96579700
18,32999985;-5,77940400
18,33499985;-5,77940400
18,33999985;-5,40661900
18,34499985;-5,40661900
18,34999985;-3,91486200
18,35499985;-3,91486200
18,35999985;-3,72846900
18,36499985;-4,10125500
18,36999985;-2,60949800
18,37499985;0,00000000
18,37999985;-2,79650600
18,38499985;-3,72846900
18,38999985;-2,23671300
18,39499985;-3,16929100
18,39999985;-3,72846900
18,40499985;-3,16929100
18,40999985;-3,91486200
18,41499985;-4,10125500
18,41999985;-3,91486200
18,42499985;-4,10125500
18,42999985;-3,54207700
18,43499985;-2,42310500
18,43999985;-3,16929100
18,44499985;-2,60949800
18,44999985;-2,60949800
18,45499985;-2,79650600
18,45999985;-1,86392700
18,46499985;-1,67753400
18,46999985;-1,86392700
18,47499985;-1,67753400
18,47999985;-1,30474900
18,48499985;-2,05032000
18,48999985;-2,79650600
18,49499985;-2,60949800
18,49999985;-3,16929100
18,50499985;-3,72846900
18,50999985;-5,03321800
18,51499985;-5,03321800
18,51999985;-5,21961100
18,52499985;-5,96579700
18,52999985;-5,59301200
18,53499985;-6,71136800
18,53999985;-6,52497500
18,54499985;-6,71136800
18,54999985;-5,59301200
18,55499985;-5,96579700
18,55999985;-4,84682600
18,56499985;-4,10125500
18,56999985;-4,47404100
18,57499985;-2,42310500
18,57999985;-3,72846900
18,58499985;-2,98289800
18,58999985;-2,05032000
18,59499985;-1,86392700
18,59999985;-1,49114200
18,60499985;-0,74557080
18,60999985;-0,37278540
18,61499985;-0,37278540
18,61999985;0,55917820
18,62499985;0,55917820
18,62999985;2,23671300
18,63499985;1,49114200
18,63999985;2,79650600
18,64499985;3,16929100
18,64999985;2,98289800
18,65499985;3,35568400
18,65999985;4,10125500
18,66499984;4,28764700
18,66999984;5,03321800
18,67499984;5,21961100
18,67999984;5,40661900
18,68499984;5,77940400
18,68999984;5,40661900
18,69499984;5,77940400
18,69999984;6,33858300
18,70499984;6,52497500
18,70999984;6,15219000
18,71499984;6,15219000
18,71999984;6,15219000
18,72499984;6,33858300
18,72999984;6,52497500
18,73499984;5,96579700
18,73999984;5,77940400
18,74499984;5,77940400
18,74999984;6,33858300
18,75499984;5,59301200
18,75999984;7,45693900
18,76499984;6,52497500
18,76999984;6,71136800
18,77499984;6,15219000
18,77999984;6,52497500
18,78499984;6,33858300
18,78999984;6,71136800
18,79499984;5,96579700
18,79999984;6,15219000
18,80499984;5,77940400
18,80999984;6,33858300
18,81499984;6,15219000
18,81999984;5,59301200
18,82499984;5,96579700
18,82999984;6,71136800
18,83499984;6,15219000
18,83999984;6,15219000
18,84499984;6,33858300
18,84999984;7,27054500
18,85499984;7,64333200
18,85999984;8,01673200
18,86499984;7,64333200
18,86999984;8,94869500
18,87499984;7,45693900
18,87999984;7,82972400
18,88499984;7,27054500
18,88999984;7,27054500
18,89499984;7,27054500
18,89999984;6,33858300
18,90499984;6,33858300
18,90999984;7,27054500
18,91499984;6,15219000
18,91999984;5,96579700
18,92499984;4,84682600
18,92999984;5,21961100
18,93499984;4,84682600
18,93999984;3,54207700
18,94499984;3,91486200
18,94999984;3,54207700
18,95499984;3,35568400
18,95999984;3,35568400
18,96499984;2,23671300
18,96999984;2,42310500
18,97499984;2,42310500
18,97999984;1,49114200
18,98499984;2,60949800
18,98999984;3,54207700
18,99499984;2,60949800
18,99999984;3,35568400
19,00499984;2,79650600
19,00999984;3,35568400
19,01499984;2,98289800
19,01999984;3,16929100
19,02499984;3,35568400
19,02999984;3,16929100
19,03499984;3,16929100
19,03999984;3,35568400
19,04499984;3,16929100
19,04999984;2,79650600
19,05499984;3,16929100
19,05999984;3,35568400
19,06499983;2,79650600
19,06999983;2,60949800
19,07499983;2,79650600
19,07999983;3,35568400
19,08499983;2,79650600
19,08999983;2,42310500
19,09499983;2,42310500
19,09999983;3,16929100
19,10499983;2,23671300
19,10999983;2,60949800
19,11499983;2,05032000
19,11999983;1,67753400
19,12499983;0,18639270
19,12999983;0,00000000
19,13499983;0,00000000
19,13999983;0,00000000
19,14499983;-2,23671300
19,14999983;-2,79650600
19,15499983;-3,72846900
19,15999983;-4,66043300
19,16499983;-4,10125500
19,16999983;-4,66043300
19,17499983;-4,10125500
19,17999983;-2,23671300
19,18499983;-1,67753400
19,18999983;-0,37278540
19,19499983;1,30474900
19,19999983;1,30474900
19,20499983;3,35568400
19,20999983;3,91486200
19,21499983;4,28764700
19,21999983;4,47404100
19,22499983;3,91486200
19,22999983;3,35568400
19,23499983;2,60949800
19,23999983;2,05032000
19,24499983;1,49114200
19,24999983;1,11835600
19,25499983;0,74557080
19,25999983;0,55917820
19,26499983;0,18639270
19,26999983;0,18639270
19,27499983;0,55917820
19,27999983;1,49114200
19,28499983;0,93196360
19,28999983;1,49114200
19,29499983;0,93196360
19,29999983;1,30474900
19,30499983;0,93196360
19,30999983;0,93196360
19,31499983;0,18639270
19,31999983;-0,18639270
19,32499983;-0,93196360
19,32999983;-0,93196360
19,33499983;-1,67753400
19,33999983;-1,86392700
19,34499983;-2,79650600
19,34999983;-2,98289800
19,35499983;-3,72846900
19,35999983;-4,47404100
19,36499983;-3,91486200
19,36999983;-4,10125500
19,37499983;-4,84682600
19,37999983;-4,47404100
19,38499983;-4,66043300
19,38999983;-5,03321800
19,39499983;-4,28764700
19,39999983;-4,47404100
19,40499983;-5,77940400
19,40999983;-5,21961100
19,41499983;-5,96579700
19,41999983;-5,77940400
19,42499983;-5,77940400
19,42999983;-5,59301200
19,43499983;-5,77940400
19,43999983;-5,40661900
19,44499983;-5,21961100
19,44999983;-4,47404100
19,45499983;-2,23671300
19,45999982;-3,16929100
19,46499982;-2,60949800
19,46999982;-1,30474900
19,47499982;-1,49114200
19,47999982;-0,74557080
19,48499982;-1,11835600
19,48999982;-1,30474900
19,49499982;-0,93196360
19,49999982;-1,86392700
19,50499982;-1,86392700
19,50999982;-1,67753400
19,51499982;-2,98289800
19,51999982;-3,35568400
19,52499982;-3,72846900
19,52999982;-3,72846900
19,53499982;-4,10125500
19,53999982;-3,91486200
19,54499982;-4,10125500
19,54999982;-4,47404100
19,55499982;-4,10125500
19,55999982;-4,10125500
19,56499982;-3,54207700
19,56999982;-4,47404100
19,57499982;-6,52497500
19,57999982;-4,47404100
19,58499982;-5,03321800
19,58999982;-5,59301200
19,59499982;-6,52497500
19,59999982;-5,40661900
19,60499982;-5,59301200
19,60999982;-5,77940400
19,61499982;-5,59301200
19,61999982;-4,66043300
19,62499982;-4,66043300
19,62999982;-4,28764700
19,63499982;-4,10125500
19,63999982;-2,79650600
19,64499982;-3,35568400
19,64999982;-2,79650600
19,65499982;-3,54207700
19,65999982;-2,79650600
19,66499982;-2,79650600
19,66999982;-3,54207700
19,67499982;-3,54207700
19,67999982;-3,35568400
19,68499982;-4,10125500
19,68999982;-4,28764700
19,69499982;-4,10125500
19,69999982;-2,98289800
19,70499982;-4,10125500
19,70999982;-4,47404100
19,71499982;-3,54207700
19,71999982;-2,60949800
19,72499982;-2,98289800
19,72999982;-2,42310500
19,73499982;-1,86392700
19,73999982;-0,93196360
19,74499982;-1,67753400
19,74999982;-1,67753400
19,75499982;-1,11835600
19,75999982;0,74557080
19,76499982;-1,49114200
19,76999982;-1,86392700
19,77499982;-3,54207700
19,77999982;-3,16929100
19,78499982;-3,72846900
19,78999982;-4,47404100
19,79499982;-5,40661900
19,79999982;-5,21961100
19,80499982;-6,71136800
19,80999982;-6,52497500
19,81499982;-6,71136800
19,81999982;-6,52497500
19,82499982;-6,52497500
19,82999982;-6,15219000
19,83499982;-5,40661900
19,83999982;-4,66043300
19,84499982;-4,47404100
19,84999982;-3,72846900
19,85499981;-3,16929100
19,85999981;-2,60949800
19,86499981;-2,23671300
19,86999981;-1,11835600
19,87499981;-1,86392700
19,87999981;-0,55917820
19,88499981;-0,37278540
19,88999981;-0,18639270
19,89499981;0,93196360
19,89999981;0,37278540
19,90499981;1,67753400
19,90999981;1,30474900
19,91499981;1,86392700
19,91999981;2,79650600
19,92499981;3,16929100
19,92999981;3,35568400
19,93499981;3,91486200
19,93999981;4,28764700
19,94499981;4,28764700
19,94999981;5,40661900
19,95499981;6,15219000
19,95999981;5,96579700
19,96499981;5,96579700
19,96999981;6,33858300
19,97499981;4,84682600
19,97999981;6,89776000
19,98499981;6,71136800
19,98999981;7,08415300
19,99499981;7,27054500
19,99999981;6,52497500
20,00499981;5,96579700
20,00999981;6,15219000
20,01499981;6,33858300
20,01999981;6,15219000
20,02499981;5,96579700
20,02999981;5,77940400
20,03499981;6,71136800
20,03999981;6,33858300
20,04499981;6,15219000
20,04999981;6,71136800
20,05499981;6,33858300
20,05999981;6,15219000
20,06499981;6,15219000
20,06999981;6,52497500
20,07499981;6,33858300
20,07999981;5,77940400
20,08499981;5,40661900
20,08999981;5,77940400
20,09499981;5,96579700
20,09999981;5,40661900
20,10499981;5,77940400
20,10999981;6,33858300
20,11499981;6,33858300
20,11999981;7,08415300
20,12499981;6,71136800
20,12999981;7,27054500
20,13499981;7,82972400
20,13999981;8,01673200
20,14499981;7,64333200
20,14999981;8,94869500
20,15499981;8,38951700
20,15999981;8,01673200
20,16499981;8,20312500
20,16999981;7,08415300
20,17499981;4,84682600
20,17999981;7,08415300
20,18499981;5,96579700
20,18999981;6,52497500
20,19499981;6,15219000
20,19999981;4,84682600
20,20499981;6,33858300
20,20999981;5,03321800
20,21499981;5,03321800
20,21999981;4,47404100
20,22499981;3,91486200
20,22999981;3,35568400
20,23499981;3,16929100
20,23999981;2,42310500
20,24499981;2,98289800
20,24999980;2,79650600
20,25499980;3,16929100
20,25999980;2,60949800
20,26499980;2,42310500
20,26999980;2,98289800
20,27499980;2,98289800
20,27999980;3,35568400
20,28499980;3,91486200
20,28999980;2,98289800
20,29499980;2,79650600
20,29999980;3,54207700
20,30499980;3,54207700
20,30999980;3,72846900
20,31499980;3,35568400
20,31999980;2,98289800
20,32499980;3,16929100
20,32999980;3,54207700
20,33499980;2,98289800
20,33999980;2,79650600
20,34499980;2,23671300
20,34999980;2,60949800
20,35499980;3,16929100
20,35999980;3,35568400
20,36499980;2,42310500
20,36999980;2,05032000
20,37499980;3,72846900
20,37999980;3,35568400
20,38499980;2,42310500
20,38999980;2,05032000
20,39499980;0,74557080
20,39999980;1,49114200
20,40499980;1,49114200
20,40999980;0,55917820
20,41499980;-0,37278540
20,41999980;-0,93196360
20,42499980;-1,86392700
20,42999980;-2,60949800
20,43499980;-3,54207700
20,43999980;-3,54207700
20,44499980;-4,28764700
20,44999980;-3,91486200
20,45499980;-3,72846900
20,45999980;-2,60949800
20,46499980;-0,93196360
20,46999980;0,00000000
20,47499980;0,37278540
20,47999980;2,05032000
20,48499980;3,35568400
20,48999980;4,28764700
20,49499980;3,35568400
20,49999980;3,72846900
20,50499980;3,91486200
20,50999980;2,98289800
20,51499980;2,60949800
20,51999980;1,67753400
20,52499980;1,67753400
20,52999980;0,37278540
20,53499980;0,00000000
20,53999980;0,00000000
20,54499980;0,18639270
20,54999980;0,18639270
20,55499980;0,74557080
20,55999980;0,93196360
20,56499980;1,30474900
20,56999980;1,67753400
20,57499980;0,74557080
20,57999980;0,74557080
20,58499980;0,37278540
20,58999980;1,30474900
20,59499980;0,37278540
20,59999980;-0,37278540
20,60499980;-0,55917820
20,60999980;-2,23671300
20,61499980;-2,60949800
20,61999980;-2,98289800
20,62499980;-2,60949800
20,62999980;-3,35568400
20,63499980;-3,72846900
20,63999980;-3,72846900
20,64499979;-4,10125500
20,64999979;-3,72846900
20,65499979;-4,10125500
20,65999979;-4,10125500
20,66499979;-5,03321800
20,66999979;-4,66043300
20,67499979;-4,28764700
20,67999979;-4,28764700
20,68499979;-5,03321800
20,68999979;-5,03321800
20,69499979;-5,40661900
20,69999979;-5,96579700
20,70499979;-5,96579700
20,70999979;-6,15219000
20,71499979;-5,59301200
20,71999979;-5,21961100
20,72499979;-5,03321800
20,72999979;-4,47404100
20,73499979;-3,91486200
20,73999979;-3,16929100
20,74499979;-2,42310500
20,74999979;-1,86392700
20,75499979;-1,67753400
20,75999979;-0,93196360
20,76499979;-1,67753400
20,76999979;-1,30474900
20,77499979;-1,30474900
20,77999979;-0,93196360
20,78499979;-1,67753400
20,78999979;-2,05032000
20,79499979;-2,79650600
20,79999979;-2,60949800
20,80499979;-2,60949800
20,80999979;-3,54207700
20,81499979;-4,10125500
20,81999979;-4,66043300
20,82499979;-4,47404100
20,82999979;-4,66043300
20,83499979;-4,28764700
20,83999979;-4,10125500
20,84499979;-5,03321800
20,84999979;-4,47404100
20,85499979;-5,77940400
20,85999979;-5,59301200
20,86499979;-5,96579700
20,86999979;-5,77940400
20,87499979;-6,33858300
20,87999979;-6,89776000
20,88499979;-6,71136800
20,88999979;-6,33858300
20,89499979;-6,33858300
20,89999979;-5,59301200
20,90499979;-5,40661900
20,90999979;-5,40661900
20,91499979;-4,47404100
20,91999979;-4,47404100
20,92499979;-3,72846900
20,92999979;-2,60949800
20,93499979;-3,54207700
20,93999979;-3,54207700
20,94499979;-3,72846900
20,94999979;-3,72846900
20,95499979;-3,54207700
20,95999979;-5,21961100
20,96499979;-4,66043300
20,96999979;-4,28764700
20,97499979;-5,03321800
20,97999979;-4,10125500
20,98499979;-5,59301200
20,98999979;-2,23671300
20,99499979;-3,91486200
20,99999979;-3,16929100
21,00499979;-2,23671300
21,00999979;-1,67753400
21,01499979;-1,67753400
21,01999979;-1,86392700
21,02499979;-1,67753400
21,02999979;-0,93196360
21,03499979;-1,30474900
21,03999978;-1,67753400
21,04499978;-1,49114200
21,04999978;-1,49114200
21,05499978;-2,79650600
21,05999978;-3,16929100
21,06499978;-3,72846900
21,06999978;-3,72846900
21,07499978;-4,66043300
21,07999978;-6,33858300
21,08499978;-6,33858300
21,08999978;-6,52497500
21,09499978;-6,71136800
21,09999978;-6,89776000
